Date,N1,N2,N3,N4,N5,E1,E2,Winner,Gain
2015-02-24,45,20,48,45,14,8,4,0,0
2015-02-24,15,5,28,5,36,7,10,0,0
2015-02-24,24,3,47,38,2,10,9,0,0
2015-02-24,37,33,21,33,31,2,11,0,0
2015-02-27,17,25,14,5,47,10,9,0,71791059
2015-02-27,26,21,14,30,8,6,10,0,0
2015-02-27,37,13,11,18,8,11,8,0,0
2015-02-27,30,6,17,24,43,8,1,0,0
2015-02-27,19,20,24,37,25,3,6,0,0
2015-03-02,50,44,17,31,33,11,7,1,15000000
2015-03-02,48,27,19,43,21,4,11,0,0
2015-03-02,4,2,35,21,29,2,1,0,0
2015-03-02,44,6,41,28,31,2,9,0,0
2015-03-02,26,38,25,30,49,4,8,0,0
2015-03-03,6,21,13,8,11,8,7,0,81055085
2015-03-03,38,1,23,11,5,11,9,0,0
2015-03-03,19,7,29,11,27,8,11,0,0
2015-03-03,38,5,9,6,48,9,1,0,0
2015-03-03,30,21,44,27,12,8,1,0,0
2015-03-04,39,37,49,29,27,4,2,0,15000000
2015-03-04,34,7,46,35,48,3,4,0,0
2015-03-04,45,20,39,37,48,2,10,0,0
2015-03-04,11,20,32,33,4,4,8,0,0
2015-03-04,38,27,9,25,12,11,2,0,0
2015-03-07,11,18,44,15,12,3,9,0,24398282
2015-03-07,2,10,17,15,19,6,2,0,0
2015-03-07,46,20,40,23,12,11,9,0,0
2015-03-07,44,7,34,1,3,6,4,0,0
2015-03-07,46,4,30,28,31,11,9,0,0
2015-03-11,39,27,49,8,46,2,6,0,55033448
2015-03-11,8,38,18,26,30,2,9,0,0
2015-03-11,20,2,27,19,5,6,3,0,0
2015-03-11,33,39,4,42,32,2,3,0,0
2015-03-11,39,23,26,13,46,1,7,0,0
2015-03-13,4,5,22,18,23,3,1,0,27214552
2015-03-13,25,31,12,24,46,9,4,0,0
2015-03-13,15,41,42,47,5,6,2,0,0
2015-03-13,3,7,39,28,9,6,3,0,0
2015-03-13,7,18,16,32,13,10,5,0,0
2015-03-17,11,23,44,38,26,8,1,0,33000000
2015-03-17,34,47,29,38,34,11,4,0,0
2015-03-17,12,45,25,19,16,8,11,0,0
2015-03-17,5,40,24,27,14,5,1,0,0
2015-03-17,34,20,11,4,39,11,2,0,0
2015-03-20,3,14,42,48,37,1,10,0,45000000
2015-03-20,11,6,13,24,10,9,3,0,0
2015-03-20,5,17,35,45,41,6,5,0,0
2015-03-20,37,10,35,36,25,1,8,0,0
2015-03-20,42,20,48,39,43,1,4,0,0
2015-03-24,40,10,39,24,26,3,10,0,52905388
2015-03-24,9,47,32,31,27,5,9,0,0
2015-03-24,31,44,33,10,2,3,10,0,0
2015-03-24,38,27,41,48,39,11,3,0,0
2015-03-24,24,40,18,12,49,1,3,0,0
2015-03-27,30,39,32,44,2,10,6,0,65065695
2015-03-27,14,21,4,6,28,1,10,0,0
2015-03-27,12,44,30,44,31,6,10,0,0
2015-03-27,1,38,41,46,5,4,10,0,0
2015-03-27,4,15,10,1,45,9,11,0,0
2015-03-31,8,28,20,24,49,8,9,1,73584056
2015-03-31,42,1,26,21,48,10,6,0,0
2015-03-31,47,23,25,41,10,10,8,0,0
2015-03-31,13,19,12,14,21,2,5,0,0
2015-03-31,29,45,28,36,8,6,5,0,0
2015-04-08,50,15,39,10,45,10,9,0,15000000
2015-04-08,47,4,43,44,10,10,1,0,0
2015-04-08,36,20,5,47,21,9,1,0,0
2015-04-08,35,43,19,16,37,2,3,0,0
2015-04-08,9,36,33,15,29,10,3,0,0
2015-04-09,27,8,45,9,50,8,10,0,24335146
2015-04-09,47,17,19,17,22,10,8,0,0
2015-04-09,22,11,9,26,12,8,6,0,0
2015-04-09,28,45,44,26,19,7,3,0,0
2015-04-09,26,17,18,27,30,9,5,0,0
2015-04-12,17,27,18,39,8,7,1,0,44266153
2015-04-12,10,32,16,28,43,6,4,0,0
2015-04-12,15,25,3,16,35,6,8,0,0
2015-04-12,1,20,49,45,17,3,10,0,0
2015-04-12,26,22,4,25,21,7,5,0,0
2015-04-14,49,34,32,24,35,2,1,0,21697826
2015-04-14,25,47,15,35,9,2,4,0,0
2015-04-14,26,9,21,19,5,7,3,0,0
2015-04-14,19,12,7,10,31,9,10,0,0
2015-04-14,12,31,45,25,5,10,2,0,0
2015-04-17,39,2,34,24,30,11,8,0,31605188
2015-04-17,12,4,13,32,12,11,6,0,0
2015-04-17,29,5,2,36,30,3,7,0,0
2015-04-17,23,18,4,29,10,6,4,0,0
2015-04-17,42,43,6,27,21,9,11,0,0
2015-04-21,14,42,17,6,45,8,1,0,39055477
2015-04-21,16,19,41,46,42,5,4,0,0
2015-04-21,33,18,48,16,28,1,11,0,0
2015-04-21,42,35,37,39,19,7,9,0,0
2015-04-21,45,28,37,39,40,3,9,0,0
2015-04-24,31,5,40,29,19,3,10,1,50731331
2015-04-24,18,35,13,44,27,3,4,0,0
2015-04-24,17,33,8,6,10,2,6,0,0
2015-04-24,42,30,19,46,21,4,10,0,0
2015-04-24,26,20,15,42,21,2,5,0,0
2015-04-28,36,24,28,26,45,10,7,0,15000000
2015-04-28,23,39,49,6,1,10,8,0,0
2015-04-28,34,8,36,3,34,4,2,0,0
2015-04-28,47,2,31,46,33,11,1,0,0
2015-04-28,27,44,46,32,9,2,8,0,0
2015-05-05,1,17,10,42,20,9,8,0,30744734
2015-05-05,17,4,35,10,8,1,11,0,0
2015-05-05,9,6,37,46,4,4,1,0,0
2015-05-05,2,9,49,40,2,2,1,0,0
2015-05-05,18,40,31,40,28,2,3,0,0
2015-05-06,8,7,2,48,45,9,1,0,100000000
2015-05-06,8,14,12,44,21,10,9,0,0
2015-05-06,9,31,8,32,14,6,2,0,0
2015-05-06,19,21,7,23,41,6,1,0,0
2015-05-06,40,32,3,15,2,2,7,0,0
2015-05-15,47,42,44,5,35,9,8,0,15000000
2015-05-15,35,5,16,26,5,3,6,0,0
2015-05-15,8,29,46,6,12,7,2,0,0
2015-05-15,24,34,43,30,33,4,5,0,0
2015-05-15,45,36,34,2,44,5,7,0,0
2015-05-19,35,37,31,26,30,11,8,0,21489111
2015-05-19,38,11,14,32,41,2,4,0,0
2015-05-19,46,4,16,28,44,6,11,0,0
2015-05-19,41,26,43,24,3,2,7,0,0
2015-05-19,3,37,14,21,2,8,11,0,0
2015-05-22,18,44,35,24,45,5,11,0,31141927
2015-05-22,40,14,17,3,2,6,5,0,0
2015-05-22,43,23,14,46,17,6,3,0,0
2015-05-22,44,26,16,38,32,10,6,0,0
2015-05-22,44,3,35,4,43,3,4,0,0
2015-05-26,6,24,7,21,5,6,5,1,37682171
2015-05-26,19,17,19,2,25,10,9,0,0
2015-05-26,39,7,38,49,16,10,3,0,0
2015-05-26,34,26,46,15,31,5,10,0,0
2015-05-26,29,42,14,20,46,8,1,0,0
2015-05-29,3,4,20,45,48,6,8,0,15000000
2015-05-29,30,13,25,43,44,7,8,0,0
2015-05-29,19,15,18,37,39,9,1,0,0
2015-05-29,10,46,42,32,15,2,1,0,0
2015-05-29,5,3,7,45,43,7,4,0,0
2015-06-01,20,38,30,14,49,4,3,0,21570078
2015-06-01,23,35,29,43,6,8,10,0,0
2015-06-01,14,48,34,33,49,2,10,0,0
2015-06-01,2,48,31,4,33,1,3,0,0
2015-06-01,26,4,33,1,3,8,1,0,0
2015-06-02,50,30,10,26,39,8,7,0,15000000
2015-06-02,35,42,35,7,31,3,5,0,0
2015-06-02,10,5,3,17,7,9,8,0,0
2015-06-02,30,4,39,3,44,3,5,0,0
2015-06-02,18,31,17,44,17,9,5,0,0
2015-06-03,47,30,49,50,23,7,2,1,100000000
2015-06-03,30,16,28,11,10,3,8,0,0
2015-06-03,5,19,34,4,16,11,6,0,0
2015-06-03,45,42,16,31,6,4,3,0,0
2015-06-03,9,38,10,21,49,3,8,0,0
2015-06-10,22,32,29,11,20,1,8,0,15000000
2015-06-10,49,34,37,38,36,1,5,0,0
2015-06-10,41,40,6,31,43,10,1,0,0
2015-06-10,19,28,15,19,1,6,1,0,0
2015-06-10,3,20,37,11,48,10,1,0,0
2015-06-11,26,40,38,17,3,4,10,0,100000000
2015-06-11,6,48,25,45,8,2,4,0,0
2015-06-11,45,43,9,3,24,3,9,0,0
2015-06-11,8,42,12,46,33,8,1,0,0
2015-06-11,4,21,7,6,28,1,11,0,0
2015-06-16,15,10,36,16,37,3,9,0,15000000
2015-06-16,47,15,21,2,34,11,9,0,0
2015-06-16,36,38,26,41,44,10,1,0,0
2015-06-16,37,6,41,39,6,7,10,0,0
2015-06-16,28,26,30,9,39,1,2,0,0
2015-06-19,7,14,20,31,42,9,3,1,24835107
2015-06-19,44,28,19,10,45,10,6,0,0
2015-06-19,49,3,40,13,43,2,6,0,0
2015-06-19,16,7,12,23,30,5,9,0,0
2015-06-19,45,37,47,41,46,11,6,0,0
2015-06-23,16,38,4,22,49,6,9,0,15000000
2015-06-23,39,15,47,19,5,8,2,0,0
2015-06-23,16,30,5,29,19,5,9,0,0
2015-06-23,11,24,33,34,3,7,2,0,0
2015-06-23,3,35,33,10,30,5,4,0,0
2015-06-26,10,19,6,3,24,5,7,1,25263266
2015-06-26,31,9,24,9,12,6,7,0,0
2015-06-26,26,31,6,48,27,2,11,0,0
2015-06-26,9,37,34,13,34,11,5,0,0
2015-06-26,26,38,25,49,18,1,2,0,0
2015-06-30,11,28,15,34,37,1,8,0,15000000
2015-06-30,11,4,42,41,16,1,5,0,0
2015-06-30,45,27,42,38,26,2,9,0,0
2015-06-30,29,46,39,22,47,10,9,0,0
2015-06-30,18,6,4,47,6,8,4,0,0
2015-07-04,39,25,50,44,18,8,5,1,21449918
2015-07-04,4,7,37,18,1,1,5,0,0
2015-07-04,29,6,14,40,14,8,1,0,0
2015-07-04,31,5,19,34,25,7,9,0,0
2015-07-04,49,45,26,33,8,8,1,0,0
2015-07-07,7,41,33,18,6,10,3,0,31077433
2015-07-07,34,28,19,33,8,11,10,0,0
2015-07-07,30,10,15,30,4,9,3,0,0
2015-07-07,16,18,48,18,7,11,6,0,0
2015-07-07,45,40,49,35,41,5,1,0,0
2015-07-08,1,5,21,44,39,4,11,0,24090340
2015-07-08,25,16,24,34,27,1,6,0,0
2015-07-08,47,13,4,23,6,3,10,0,0
2015-07-08,44,36,19,45,48,7,5,0,0
2015-07-08,28,48,9,11,7,4,9,0,0
2015-07-14,34,18,36,19,6,1,8,0,15000000
2015-07-14,41,22,48,45,41,10,11,0,0
2015-07-14,12,20,27,25,36,4,7,0,0
2015-07-14,7,3,34,24,22,3,2,0,0
2015-07-14,27,14,10,21,35,4,11,0,0
2015-07-17,21,48,22,1,43,9,7,0,24215184
2015-07-17,26,35,48,9,32,7,2,0,0
2015-07-17,15,23,48,8,37,8,1,0,0
2015-07-17,37,34,28,31,46,4,8,0,0
2015-07-17,21,48,8,44,24,11,2,0,0
2015-07-21,14,29,44,27,20,10,7,0,30754406
2015-07-21,40,27,4,43,21,7,11,0,0
2015-07-21,16,6,30,46,33,6,11,0,0
2015-07-21,34,19,37,15,31,4,6,0,0
2015-07-21,37,12,36,45,28,11,8,0,0
2015-07-24,21,46,2,9,35,2,11,1,40468528
2015-07-24,44,48,38,27,32,7,1,0,0
2015-07-24,35,45,34,30,27,9,11,0,0
2015-07-24,24,41,21,27,14,1,4,0,0
2015-07-24,38,6,14,17,8,8,9,0,0
2015-07-28,36,23,49,43,32,8,7,0,15000000
2015-07-28,47,37,36,13,2,6,11,0,0
2015-07-28,46,9,46,44,37,3,10,0,0
2015-07-28,8,2,27,39,5,11,8,0,0
2015-07-28,22,34,4,6,49,1,11,0,0
2015-07-31,34,21,16,50,40,6,9,1,24939216
2015-07-31,11,37,1,3,38,4,5,0,0
2015-07-31,40,17,18,39,12,6,10,0,0
2015-07-31,40,4,13,17,28,4,2,0,0
2015-07-31,19,34,35,43,12,6,11,0,0
2015-08-05,14,19,49,7,47,10,3,0,40655810
2015-08-05,23,34,29,39,36,3,4,0,0
2015-08-05,32,8,4,14,27,10,9,0,0
2015-08-05,8,35,33,28,32,5,7,0,0
2015-08-05,1,25,26,30,7,9,6,0,0
2015-08-09,42,14,40,39,16,1,4,1,30904640
2015-08-09,40,28,12,28,19,4,1,0,0
2015-08-09,49,46,44,5,1,5,1,0,0
2015-08-09,49,20,41,25,27,3,5,0,0
2015-08-09,13,15,48,36,24,6,10,0,0
2015-08-12,48,29,12,38,17,9,11,0,51436264
2015-08-12,47,19,21,40,33,8,4,0,0
2015-08-12,31,9,33,38,21,1,6,0,0
2015-08-12,2,15,22,13,32,3,4,0,0
2015-08-12,18,48,9,40,28,7,4,0,0
2015-08-14,45,4,44,7,39,3,5,1,40297743
2015-08-14,39,6,49,24,9,7,9,0,0
2015-08-14,25,7,32,27,49,7,2,0,0
2015-08-14,6,9,11,9,15,7,10,0,0
2015-08-14,16,5,6,23,29,7,2,0,0
2015-08-18,7,10,19,12,11,2,9,0,15000000
2015-08-18,25,11,13,15,16,11,1,0,0
2015-08-18,31,32,29,32,5,1,9,0,0
2015-08-18,16,24,45,40,25,10,8,0,0
2015-08-18,14,18,36,44,25,11,6,0,0
2015-08-21,47,4,16,18,43,10,6,0,23986424
2015-08-21,16,19,28,32,44,3,4,0,0
2015-08-21,11,43,9,49,34,11,8,0,0
2015-08-21,21,47,37,15,48,10,11,0,0
2015-08-21,13,32,42,33,25,9,4,0,0
2015-08-25,31,33,50,27,42,5,2,1,30507122
2015-08-25,37,1,14,19,10,8,2,0,0
2015-08-25,27,46,22,38,23,9,4,0,0
2015-08-25,9,19,49,16,34,5,4,0,0
2015-08-25,49,27,26,22,45,8,3,0,0
2015-08-28,11,34,30,29,31,4,7,1,15000000
2015-08-28,42,7,19,12,48,8,7,0,0
2015-08-28,49,15,27,17,32,3,9,0,0
2015-08-28,23,19,21,9,44,7,1,0,0
2015-08-28,6,2,19,27,22,6,3,0,0
2015-09-01,6,32,45,21,24,1,11,1,31666941
2015-09-01,17,38,49,13,14,4,6,0,0
2015-09-01,27,37,21,6,38,1,2,0,0
2015-09-01,10,2,39,1,3,7,9,0,0
2015-09-01,48,47,3,32,49,2,6,0,0
2015-09-06,5,34,17,9,32,8,6,0,112140115
2015-09-06,14,25,35,49,24,2,3,0,0
2015-09-06,19,30,40,25,10,8,6,0,0
2015-09-06,33,4,10,23,13,11,9,0,0
2015-09-06,20,21,16,17,20,2,10,0,0
2015-09-10,43,42,47,40,1,9,11,0,24386729
2015-09-10,49,10,12,34,48,11,6,0,0
2015-09-10,44,49,3,32,39,3,11,0,0
2015-09-10,1,17,6,10,14,8,2,0,0
2015-09-10,11,43,32,28,47,7,5,0,0
2015-09-15,44,8,15,17,49,5,8,0,21398749
2015-09-15,45,36,25,15,43,6,5,0,0
2015-09-15,45,16,40,20,23,3,7,0,0
2015-09-15,39,20,2,48,23,8,1,0,0
2015-09-15,20,42,46,38,49,2,7,0,0
2015-09-18,39,34,33,7,29,8,7,0,30788012
2015-09-18,25,8,2,26,1,6,2,0,0
2015-09-18,15,27,47,7,36,10,1,0,0
2015-09-18,38,45,17,23,15,11,2,0,0
2015-09-18,3,26,33,28,25,7,3,0,0
2015-09-22,27,14,23,29,26,7,10,0,37424463
2015-09-22,21,9,3,14,31,8,9,0,0
2015-09-22,49,46,34,30,34,1,4,0,0
2015-09-22,31,41,38,14,38,6,2,0,0
2015-09-22,37,21,13,31,11,3,6,0,0
2015-09-25,14,37,30,13,23,8,2,1,47772431
2015-09-25,44,10,13,23,25,1,9,0,0
2015-09-25,43,9,26,27,47,4,1,0,0
2015-09-25,32,33,24,32,27,8,3,0,0
2015-09-25,43,14,1,28,39,4,8,0,0
2015-09-29,14,49,26,11,29,3,9,1,15000000
2015-09-29,21,48,21,35,8,2,1,0,0
2015-09-29,15,7,44,13,28,9,1,0,0
2015-09-29,46,48,25,11,30,3,2,0,0
2015-09-29,6,22,1,44,46,8,5,0,0
2015-10-02,30,45,20,13,17,9,10,0,21653156
2015-10-02,13,43,4,14,31,7,2,0,0
2015-10-02,13,44,41,37,25,4,2,0,0
2015-10-02,18,22,17,37,20,2,3,0,0
2015-10-02,7,45,26,35,26,7,2,0,0
2015-10-03,31,30,2,6,23,10,2,0,15000000
2015-10-03,41,24,43,4,6,10,3,0,0
2015-10-03,9,26,7,28,12,8,11,0,0
2015-10-03,6,29,18,48,34,3,7,0,0
2015-10-03,48,21,7,34,49,8,10,0,0
2015-10-04,25,43,22,23,30,5,9,0,15000000
2015-10-04,4,20,9,39,2,5,3,0,0
2015-10-04,47,1,35,33,14,2,1,0,0
2015-10-04,12,10,35,15,32,9,8,0,0
2015-10-04,31,48,25,2,7,4,9,0,0
2015-10-07,35,8,15,5,41,5,4,1,40998254
2015-10-07,14,46,36,17,40,1,9,0,0
2015-10-07,11,19,47,3,42,9,7,0,0
2015-10-07,28,4,20,48,29,1,9,0,0
2015-10-07,10,26,19,34,12,2,8,0,0
2015-10-11,43,39,13,6,18,2,8,0,111997290
2015-10-11,19,39,4,36,48,2,11,0,0
2015-10-11,31,49,12,11,6,9,10,0,0
2015-10-11,6,23,33,36,5,9,2,0,0
2015-10-11,24,15,31,6,25,9,6,0,0
2015-10-13,26,15,12,47,29,11,3,2,30878428
2015-10-13,28,33,2,47,15,1,5,0,0
2015-10-13,4,44,24,22,16,3,4,0,0
2015-10-13,49,11,30,15,9,8,9,0,0
2015-10-13,42,21,28,23,40,10,11,0,0
2015-10-16,28,43,7,48,29,3,10,0,15000000
2015-10-16,35,37,5,14,39,7,11,0,0
2015-10-16,45,3,33,20,27,3,7,0,0
2015-10-16,7,38,33,38,12,3,2,0,0
2015-10-16,37,48,23,43,5,6,5,0,0
2015-10-20,21,19,30,45,17,8,10,0,21280290
2015-10-20,43,29,45,4,43,3,4,0,0
2015-10-20,28,30,22,42,49,4,7,0,0
2015-10-20,6,14,41,44,35,3,1,0,0
2015-10-20,35,49,5,32,49,5,9,0,0
2015-10-23,25,7,32,39,30,2,8,0,30630412
2015-10-23,44,34,45,29,8,7,4,0,0
2015-10-23,1,35,9,36,14,4,6,0,0
2015-10-23,43,15,12,20,46,4,2,0,0
2015-10-23,7,29,41,26,48,5,1,0,0
2015-10-27,11,20,25,36,12,9,6,0,37252483
2015-10-27,22,15,38,26,24,1,11,0,0
2015-10-27,24,47,17,28,39,1,11,0,0
2015-10-27,33,18,30,10,24,5,4,0,0
2015-10-27,2,47,22,12,8,6,2,0,0
2015-10-30,8,13,17,21,34,6,7,0,47542339
2015-10-30,2,42,45,46,49,9,5,0,0
2015-10-30,48,17,28,6,12,1,2,0,0
2015-10-30,6,30,47,37,39,1,6,0,0
2015-10-30,24,49,14,16,49,7,11,0,0
2015-11-08,2,16,3,15,8,4,11,0,30648924
2015-11-08,34,12,24,7,38,8,11,0,0
2015-11-08,40,41,49,12,21,1,10,0,0
2015-11-08,40,24,13,6,4,1,11,0,0
2015-11-08,6,32,38,32,15,3,10,0,0
2015-11-09,19,50,10,29,18,9,1,0,15000000
2015-11-09,34,33,11,23,2,7,3,0,0
2015-11-09,29,49,15,41,29,5,9,0,0
2015-11-09,40,36,9,8,35,3,1,0,0
2015-11-09,6,38,12,4,14,5,9,0,0
2015-11-12,43,5,21,3,40,11,6,0,62650170
2015-11-12,15,34,14,40,13,6,3,0,0
2015-11-12,44,4,44,48,23,5,4,0,0
2015-11-12,27,49,41,10,41,7,3,0,0
2015-11-12,49,11,30,25,26,4,10,0,0
2015-11-13,33,10,18,40,17,8,2,0,130868296
2015-11-13,11,33,19,40,6,10,6,0,0
2015-11-13,13,22,35,36,1,6,4,0,0
2015-11-13,39,5,48,22,6,5,9,0,0
2015-11-13,23,40,26,38,5,11,3,0,0
2015-11-17,6,37,23,38,7,11,10,0,144587700
2015-11-17,31,46,14,44,37,4,3,0,0
2015-11-17,44,34,37,39,22,6,4,0,0
2015-11-17,24,12,1,37,18,1,5,0,0
2015-11-17,42,27,38,46,19,9,7,0,0
2015-11-20,34,49,30,46,4,8,7,1,163553041
2015-11-20,36,23,45,12,26,9,11,0,0
2015-11-20,17,26,32,14,27,10,11,0,0
2015-11-20,21,20,34,42,25,3,10,0,0
2015-11-20,18,9,40,38,19,11,5,0,0
2015-11-24,26,14,17,9,16,10,11,0,15000000
2015-11-24,19,27,1,9,12,10,6,0,0
2015-11-24,21,17,32,4,34,6,8,0,0
2015-11-24,41,6,2,9,8,7,3,0,0
2015-11-24,32,22,27,41,42,10,11,0,0
2015-11-27,50,16,30,37,29,6,8,0,26179692
2015-11-27,48,30,7,38,15,6,3,0,0
2015-11-27,18,15,5,8,28,3,2,0,0
2015-11-27,15,36,18,33,6,11,6,0,0
2015-11-27,21,10,47,9,49,5,1,0,0
2015-12-05,29,30,14,46,40,3,6,1,47879234
2015-12-05,38,40,32,12,31,5,10,0,0
2015-12-05,7,30,9,49,29,7,8,0,0
2015-12-05,46,28,5,49,5,11,10,0,0
2015-12-05,1,4,18,39,25,1,4,0,0
2015-12-06,11,10,37,5,8,9,7,1,129204405
2015-12-06,35,3,22,2,49,2,8,0,0
2015-12-06,41,21,9,24,48,4,11,0,0
2015-12-06,49,3,39,38,24,4,9,0,0
2015-12-06,20,14,3,28,24,6,1,0,0
2015-12-15,11,27,35,8,23,4,11,0,71034372
2015-12-15,7,9,35,34,18,1,8,0,0
2015-12-15,28,38,5,12,23,7,2,0,0
2015-12-15,32,12,7,19,33,2,1,0,0
2015-12-15,15,23,3,18,41,1,10,0,0
2015-12-18,22,6,26,29,48,5,6,1,83228800
2015-12-18,11,43,36,24,12,1,11,0,0
2015-12-18,23,17,22,7,32,6,1,0,0
2015-12-18,19,42,9,42,22,10,8,0,0
2015-12-18,12,5,37,24,38,2,9,0,0
2015-12-22,19,41,18,40,20,7,10,0,15000000
2015-12-22,25,21,6,15,17,4,5,0,0
2015-12-22,17,3,22,39,27,5,9,0,0
2015-12-22,36,12,30,13,43,6,7,0,0
2015-12-22,26,30,37,10,11,11,4,0,0
2015-12-25,10,27,40,3,25,9,3,0,24895055
2015-12-25,39,45,22,1,6,1,9,0,0
2015-12-25,22,32,20,46,18,3,11,0,0
2015-12-25,10,26,43,36,29,11,4,0,0
2015-12-25,30,22,35,39,14,6,7,0,0
2015-12-29,5,36,32,31,20,6,7,0,32342225
2015-12-29,40,9,6,15,43,4,5,0,0
2015-12-29,7,33,3,31,36,1,6,0,0
2015-12-29,41,39,48,6,13,3,8,0,0
2015-12-29,8,43,20,15,31,10,11,0,0
2016-01-01,44,37,38,39,4,4,7,0,42094520
2016-01-01,12,38,29,23,5,3,5,0,0
2016-01-01,44,3,2,41,18,8,11,0,0
2016-01-01,38,19,42,19,3,9,1,0,0
2016-01-01,19,26,10,14,5,11,10,0,0
2016-01-03,37,7,28,13,4,10,11,0,15000000
2016-01-03,2,34,43,18,33,6,7,0,0
2016-01-03,20,15,33,48,47,5,7,0,0
2016-01-03,24,2,45,33,15,1,3,0,0
2016-01-03,4,41,46,43,1,5,9,0,0
2016-01-04,23,25,2,49,16,6,9,0,39814046
2016-01-04,28,3,25,36,5,9,7,0,0
2016-01-04,44,28,43,18,25,1,10,0,0
2016-01-04,22,12,37,27,37,7,8,0,0
2016-01-04,35,37,42,48,2,2,3,0,0
2016-01-07,11,50,13,40,2,1,10,1,23845060
2016-01-07,36,43,17,15,7,5,3,0,0
2016-01-07,45,35,10,16,15,2,6,0,0
2016-01-07,32,45,22,25,1,2,4,0,0
2016-01-07,33,35,3,40,41,9,3,0,0
2016-01-11,6,10,20,29,37,1,9,0,17000000
2016-01-11,2,45,27,26,2,9,7,0,0
2016-01-11,35,37,10,1,9,11,1,0,0
2016-01-11,32,29,3,17,38,8,6,0,0
2016-01-11,22,31,25,30,2,10,11,0,0
2016-01-15,43,38,19,10,46,1,11,0,81942693
2016-01-15,15,49,10,26,14,7,1,0,0
2016-01-15,45,18,43,14,16,9,5,0,0
2016-01-15,40,20,30,32,27,4,1,0,0
2016-01-15,8,29,33,30,6,10,4,0,0
2016-01-19,2,30,38,43,46,7,2,0,91076034
2016-01-19,41,8,42,41,2,8,6,0,0
2016-01-19,49,18,16,34,32,6,10,0,0
2016-01-19,38,26,48,19,39,1,4,0,0
2016-01-19,41,38,36,14,33,5,4,0,0
2016-01-22,27,10,30,47,12,8,9,0,104897313
2016-01-22,3,25,12,16,30,6,2,0,0
2016-01-22,21,25,23,14,16,10,3,0,0
2016-01-22,10,18,6,33,39,11,10,0,0
2016-01-22,5,9,42,32,42,10,5,0,0
2016-01-26,15,40,24,48,38,2,9,0,116044888
2016-01-26,28,43,10,30,49,10,2,0,0
2016-01-26,16,18,23,45,5,11,9,0,0
2016-01-26,49,29,30,46,29,7,1,0,0
2016-01-26,14,19,39,9,46,4,1,0,0
2016-01-29,29,32,23,1,5,1,7,2,132376636
2016-01-29,11,30,43,17,7,10,11,0,0
2016-01-29,2,42,39,8,3,6,9,0,0
2016-01-29,27,44,9,35,20,2,6,0,0
2016-01-29,30,12,37,31,15,2,1,0,0
2016-02-02,36,21,10,6,9,2,6,1,15000000
2016-02-02,43,41,5,22,5,5,9,0,0
2016-02-02,22,17,3,49,37,2,5,0,0
2016-02-02,2,39,1,31,36,7,9,0,0
2016-02-02,49,43,47,1,49,4,1,0,0
2016-02-08,27,46,38,2,8,2,6,0,15000000
2016-02-08,28,22,27,21,37,8,6,0,0
2016-02-08,41,12,47,15,3,1,4,0,0
2016-02-08,11,30,9,35,24,4,9,0,0
2016-02-08,12,5,28,5,4,8,3,0,0
2016-02-09,50,40,16,32,8,2,11,5,39204300
2016-02-09,42,44,2,47,19,4,7,0,0
2016-02-09,41,28,12,28,1,7,2,0,0
2016-02-09,20,39,10,21,4,1,3,0,0
2016-02-09,43,9,5,21,19,9,7,0,0
2016-02-12,6,11,23,31,32,2,12,1,28251970
2016-02-12,2,36,26,39,3,5,8,0,0
2016-02-12,12,8,3,18,34,1,9,0,0
2016-02-12,9,19,15,41,28,10,2,0,0
2016-02-12,25,17,12,17,14,8,4,0,0
2016-02-16,3,22,50,10,37,6,10,0,15000000
2016-02-16,6,10,26,2,27,11,1,0,0
2016-02-16,49,36,34,26,47,6,1,0,0
2016-02-16,10,42,37,49,11,9,4,0,0
2016-02-16,47,18,5,15,16,4,8,0,0
2016-02-19,32,13,14,39,30,3,9,0,24499669
2016-02-19,7,22,49,37,11,10,4,0,0
2016-02-19,43,47,10,30,23,5,10,0,0
2016-02-19,1,27,13,23,24,3,9,0,0
2016-02-19,23,45,15,20,27,3,1,0,0
2016-02-23,42,32,23,25,37,1,11,1,31340088
2016-02-23,40,9,46,17,42,8,7,0,0
2016-02-23,21,31,46,16,3,11,4,0,0
2016-02-23,32,8,42,28,36,7,3,0,0
2016-02-23,5,16,26,23,41,1,2,0,0
2016-02-26,13,50,5,33,15,9,11,1,15000000
2016-02-26,37,36,45,21,20,8,1,0,0
2016-02-26,47,7,18,19,20,5,3,0,0
2016-02-26,19,23,1,27,5,9,1,0,0
2016-02-26,17,49,1,43,46,8,1,0,0
2016-03-05,23,34,8,24,38,3,7,0,54692521
2016-03-05,4,26,21,32,38,10,4,0,0
2016-03-05,37,32,21,43,8,2,6,0,0
2016-03-05,33,34,36,28,3,1,10,0,0
2016-03-05,1,18,41,48,6,1,6,0,0
2016-03-06,7,31,39,23,33,6,10,0,64670541
2016-03-06,44,32,15,34,28,10,1,0,0
2016-03-06,7,26,29,37,23,3,1,0,0
2016-03-06,33,21,22,48,3,6,2,0,0
2016-03-06,36,44,43,3,48,1,11,0,0
2016-03-15,7,10,5,44,34,2,10,0,49339787
2016-03-15,26,3,8,1,31,10,5,0,0
2016-03-15,45,34,20,23,36,1,8,0,0
2016-03-15,30,15,39,34,39,5,6,0,0
2016-03-15,42,23,48,39,4,4,9,0,0
