Date;N1;N2;N3;N4;N5;E1;E2;Winner;Gain
2013-06-28;40;14;20;15;12;8;5;0;0
2013-06-28;16;46;6;48;2;10;2;0;0
2013-06-28;47;20;22;23;25;1;11;0;0
2013-06-28;8;40;23;42;15;8;3;0;0
2013-06-25;33;40;12;25;11;2;10;0;0
2013-06-25;16;13;2;19;13;7;11;0;0
2013-06-25;46;30;17;31;48;2;6;0;0
2013-06-25;43;41;17;36;38;9;8;0;0
2013-06-21;35;45;8;46;26;7;1;0;0
2013-06-21;22;34;25;26;35;4;7;0;0
2013-06-21;41;19;5;28;26;6;9;0;0
2013-06-21;41;11;12;7;4;5;10;0;0
2013-06-18;22;5;45;46;11;9;5;0;0
2013-06-18;1;31;26;44;40;1;7;0;0
2013-06-18;19;48;38;44;40;2;6;0;0
2013-06-18;2;49;25;5;22;7;10;0;0
2013-06-14;39;19;33;9;18;8;1;0;0
2013-06-14;23;36;1;27;31;8;6;0;0
2013-06-14;44;40;20;23;47;8;7;0;0
2013-06-14;30;21;12;35;40;5;2;0;0
2013-11-06;17;30;19;47;21;3;4;0;0
2013-11-06;31;33;46;36;20;1;2;0;0
2013-11-06;35;25;37;49;19;7;1;0;0
2013-11-06;20;46;29;22;9;3;9;0;0
2013-07-06;1;3;15;39;38;11;4;0;0
2013-07-06;45;34;33;42;18;2;11;0;0
2013-07-06;45;29;36;38;4;6;8;0;0
2013-07-06;33;5;33;4;24;10;3;0;0
2013-04-06;25;1;4;10;49;11;8;0;0
2013-04-06;30;33;21;40;21;4;11;0;0
2013-04-06;34;3;28;45;32;2;10;0;0
2013-04-06;39;18;13;31;17;4;6;0;0
2013-05-31;2;44;42;8;33;11;7;0;0
2013-05-31;49;26;44;14;11;9;2;0;0
2013-05-31;13;21;7;24;22;1;4;0;0
2013-05-31;15;26;4;24;21;4;5;0;0
2013-05-28;11;29;44;46;4;11;7;0;0
2013-05-28;14;37;32;41;42;1;5;0;0
2013-05-28;35;1;19;40;1;5;3;0;0
2013-05-28;26;24;12;18;9;9;6;0;0
2013-05-24;42;25;1;48;30;6;10;0;0
2013-05-24;28;40;18;26;18;5;4;0;0
2013-05-24;39;48;39;6;45;5;6;0;0
2013-05-24;37;48;49;2;33;3;8;0;0
2013-05-21;14;36;19;45;27;5;11;0;0
2013-05-21;41;44;20;23;27;10;8;0;0
2013-05-21;32;36;24;15;30;11;5;0;0
2013-05-21;13;15;25;14;49;3;10;0;0
2013-05-17;49;36;33;43;26;6;9;0;0
2013-05-17;33;47;3;25;29;4;5;0;0
2013-05-17;25;31;37;30;34;7;1;0;0
2013-05-17;40;17;7;45;37;8;10;0;0
2013-05-14;16;5;3;20;8;4;11;0;0
2013-05-14;15;16;4;26;12;2;10;0;0
2013-05-14;9;41;10;42;16;1;7;0;0
2013-05-14;39;34;43;9;35;6;4;0;0
2013-10-05;40;15;48;2;15;3;2;0;0
2013-10-05;32;36;15;38;45;11;1;0;0
2013-10-05;11;16;36;24;30;6;10;0;0
2013-10-05;29;10;30;1;15;8;7;0;0
2013-07-05;25;18;4;22;49;9;6;0;0
2013-07-05;33;5;31;3;7;5;6;0;0
2013-07-05;15;3;4;29;25;9;1;0;0
2013-07-05;37;7;35;11;23;11;1;0;0
2013-03-05;19;26;38;39;35;11;6;0;0
2013-03-05;10;12;24;14;22;5;11;0;0
2013-03-05;27;39;2;49;16;5;3;0;0
2013-03-05;5;1;18;29;3;2;8;0;0
2013-04-30;48;16;12;47;19;4;8;0;0
2013-04-30;9;45;13;4;28;11;5;0;0
2013-04-30;7;43;27;47;12;4;3;0;0
2013-04-30;32;4;24;26;5;6;10;0;0
2013-04-26;19;26;16;46;44;5;2;0;0
2013-04-26;10;46;24;23;20;6;7;0;0
2013-04-26;42;43;49;11;6;8;11;0;0
2013-04-26;22;29;7;5;15;9;1;0;0
2013-04-23;7;32;21;26;42;4;10;0;0
2013-04-23;13;32;25;15;35;6;8;0;0
2013-04-23;28;21;45;46;7;4;11;0;0
2013-04-23;2;46;9;38;24;6;7;0;0
2013-04-19;35;7;16;8;22;4;11;0;0
2013-04-19;11;28;26;3;28;7;8;0;0
2013-04-19;42;38;26;36;25;10;11;0;0
2013-04-19;33;48;47;44;12;8;9;0;0
2013-04-16;7;2;14;23;38;10;1;0;0
2013-04-16;42;32;27;36;32;5;3;0;0
2013-04-16;27;21;42;28;25;11;4;0;0
2013-04-16;26;48;4;27;48;1;8;0;0
2013-12-04;19;6;20;12;2;2;7;0;0
2013-12-04;16;14;29;10;37;1;11;0;0
2013-12-04;5;24;35;4;35;8;5;0;0
2013-12-04;9;45;37;9;24;6;2;0;0
2013-09-04;45;10;46;32;31;10;2;0;0
2013-09-04;19;24;26;11;17;9;7;0;0
2013-09-04;15;5;13;1;38;11;7;0;0
2013-09-04;31;26;4;5;10;5;10;0;0
2013-05-04;34;15;34;48;42;6;11;0;0
2013-05-04;11;41;9;6;45;3;8;0;0
2013-05-04;2;8;26;40;6;10;5;0;0
2013-05-04;19;16;17;11;18;6;3;0;0
2013-02-04;7;16;32;1;19;2;5;0;0
2013-02-04;33;45;46;31;30;5;8;0;0
2013-02-04;4;9;32;14;35;3;10;0;0
2013-02-04;46;22;18;12;25;6;10;0;0
2013-03-29;37;12;28;46;7;9;10;0;0
2013-03-29;1;43;3;37;10;3;2;0;0
2013-03-29;38;2;24;46;16;4;1;0;0
2013-03-29;29;31;48;36;22;3;1;0;0
2013-03-26;32;9;19;17;8;4;9;0;0
2013-03-26;2;30;1;7;2;10;4;0;0
2013-03-26;23;31;42;48;31;1;10;0;0
2013-03-26;8;20;14;6;26;11;2;0;0
2013-03-22;34;5;24;32;47;9;11;0;0
2013-03-22;15;45;25;31;21;11;7;0;0
2013-03-22;9;13;20;32;46;7;11;0;0
2013-03-22;23;25;29;28;47;3;9;0;0
2013-03-19;29;30;17;19;11;11;8;0;0
2013-03-19;22;49;24;17;16;4;10;0;0
2013-03-19;7;10;39;31;22;4;1;0;0
2013-03-19;8;44;35;36;24;6;5;0;0
2013-03-15;18;42;17;20;25;11;2;0;0
2013-03-15;23;16;37;44;49;9;8;0;0
2013-03-15;48;35;32;11;40;1;4;0;0
2013-03-15;38;3;35;40;21;6;11;0;0
2013-12-03;47;39;12;16;4;6;4;0;0
2013-12-03;24;27;4;38;40;5;11;0;0
2013-12-03;10;40;49;1;28;11;2;0;0
2013-12-03;15;3;26;24;40;10;4;0;0
2013-08-03;10;42;34;23;16;3;7;0;0
2013-08-03;23;42;3;10;47;2;4;0;0
2013-08-03;17;25;23;38;42;4;9;0;0
2013-08-03;28;22;15;21;2;4;8;0;0
2013-05-03;11;1;13;5;10;6;8;0;0
2013-05-03;36;28;23;49;45;11;7;0;0
2013-05-03;31;9;28;39;18;1;3;0;0
2013-05-03;41;34;22;44;43;2;5;0;0
2013-01-03;17;4;26;14;19;10;9;0;0
2013-01-03;33;41;35;5;2;11;8;0;0
2013-01-03;7;46;5;13;44;1;4;0;0
2013-01-03;5;21;30;43;2;2;5;0;0
2013-02-26;24;8;35;40;47;11;7;0;0
2013-02-26;4;22;17;38;32;11;3;0;0
2013-02-26;38;35;6;47;37;2;11;0;0
2013-02-26;30;15;18;34;2;9;3;0;0
2013-02-22;16;34;11;37;11;9;8;0;0
2013-02-22;35;20;31;18;13;11;1;0;0
2013-02-22;7;8;14;28;18;9;5;0;0
2013-02-22;17;43;19;48;13;8;6;0;0
2013-02-19;19;29;30;25;29;7;11;0;0
2013-02-19;37;21;7;42;28;7;5;0;0
2013-02-19;3;6;44;19;13;10;8;0;0
2013-02-19;40;8;35;46;30;7;3;0;0
2013-02-15;5;4;10;33;2;8;5;0;0
2013-02-15;40;18;2;23;15;11;10;0;0
2013-02-15;7;16;7;47;3;5;11;0;0
2013-02-15;29;32;46;14;44;8;5;0;0
2013-12-02;22;39;18;38;46;7;8;0;0
2013-12-02;49;40;20;15;30;9;6;0;0
2013-12-02;38;23;1;28;20;10;7;0;0
2013-12-02;23;32;12;33;25;11;4;0;0
2013-08-02;26;7;46;42;5;9;10;0;0
2013-08-02;13;23;44;20;25;8;6;0;0
2013-08-02;44;3;6;2;33;11;10;0;0
2013-08-02;46;29;36;19;32;10;7;0;0
2013-05-02;36;38;35;44;19;4;2;0;0
2013-05-02;3;9;44;26;22;6;9;0;0
2013-05-02;13;10;18;48;12;8;5;0;0
2013-05-02;24;47;26;30;16;6;5;0;0
2013-01-02;6;24;38;31;11;5;2;0;0
2013-01-02;49;42;27;10;43;1;5;0;0
2013-01-02;34;3;29;38;6;3;4;0;0
2013-01-02;24;5;4;33;18;11;2;0;0
2013-01-29;42;32;7;37;33;10;6;0;0
2013-01-29;32;44;13;37;35;7;9;0;0
2013-01-29;41;28;48;29;10;9;10;0;0
2013-01-29;15;46;9;35;32;8;5;0;0
2013-01-25;6;1;28;23;19;5;4;0;0
2013-01-25;2;23;21;9;2;7;9;0;0
2013-01-25;47;17;4;38;8;9;3;0;0
2013-01-25;40;16;8;19;10;8;6;0;0
2013-01-22;35;27;4;43;33;7;8;0;0
2013-01-22;4;29;1;43;31;2;4;0;0
2013-01-22;5;39;16;22;6;6;1;0;0
2013-01-22;4;30;9;40;22;11;7;0;0
2013-01-18;34;23;16;23;9;3;10;0;0
2013-01-18;33;47;26;11;42;8;6;0;0
2013-01-18;16;41;21;23;3;10;1;0;0
2013-01-18;25;29;47;36;1;9;2;0;0
2013-01-15;48;49;46;39;14;7;11;0;0
2013-01-15;8;36;18;23;31;4;11;0;0
2013-01-15;30;4;10;16;26;8;1;0;0
2013-01-15;40;37;45;5;31;8;2;0;0
2013-11-01;33;1;18;19;43;2;9;0;0
2013-11-01;41;23;2;46;47;6;7;0;0
2013-11-01;6;38;20;35;10;7;4;0;0
2013-11-01;31;33;21;20;26;9;4;0;0
2013-08-01;5;45;44;4;10;7;5;0;0
2013-08-01;13;17;28;40;32;10;4;0;0
2013-08-01;44;11;7;35;42;5;7;0;0
2013-08-01;34;32;1;17;44;11;5;0;0
2013-04-01;16;32;27;16;37;9;10;0;0
2013-04-01;22;24;26;35;4;7;5;0;0
2013-04-01;7;41;27;40;37;6;10;0;0
2013-04-01;18;40;5;42;27;4;3;0;0
2013-01-01;29;11;29;4;10;4;7;0;0
2013-01-01;18;20;6;7;29;11;1;0;0
2013-01-01;40;31;30;35;36;4;8;0;0
2013-01-01;26;41;23;6;41;3;7;0;0
2014-12-30;13;39;21;31;23;3;10;0;0
2014-12-30;20;30;48;5;44;7;8;0;0
2014-12-30;37;15;14;49;22;7;9;0;0
2014-12-30;14;5;22;4;33;5;11;0;0
2014-12-26;4;46;34;39;2;2;6;0;0
2014-12-26;44;9;34;3;30;1;11;0;0
2014-12-26;27;8;5;23;13;2;5;0;0
2014-12-26;25;21;17;2;37;6;5;0;0
2014-12-23;36;18;45;26;45;11;7;0;0
2014-12-23;1;17;27;45;35;1;3;0;0
2014-12-23;28;3;12;5;1;9;1;0;0
2014-12-23;3;31;48;8;15;8;3;0;0
2014-12-19;22;46;37;44;48;4;1;0;0
2014-12-19;18;6;2;30;23;5;10;0;0
2014-12-19;21;5;12;49;31;3;11;0;0
2014-12-19;8;43;14;22;26;7;10;0;0
2014-12-16;4;30;18;37;14;1;4;0;0
2014-12-16;18;4;37;38;9;2;9;0;0
2014-12-16;38;45;30;43;13;6;5;0;0
2014-12-16;32;18;48;13;2;9;7;0;0
2014-12-12;49;31;48;1;14;3;1;0;0
2014-12-12;10;27;42;16;15;1;10;0;0
2014-12-12;13;3;24;47;25;2;6;0;0
2014-12-12;26;37;23;38;27;2;1;0;0
2014-09-12;24;37;6;16;18;1;9;0;0
2014-09-12;5;38;6;46;27;5;9;0;0
2014-09-12;41;35;32;49;48;11;3;0;0
2014-09-12;41;10;31;2;17;3;1;0;0
2014-05-12;2;16;3;9;40;1;5;0;0
2014-05-12;14;24;13;23;42;9;10;0;0
2014-05-12;38;12;4;12;45;2;6;0;0
2014-05-12;26;40;42;8;41;6;9;0;0
2014-02-12;22;48;2;34;25;5;1;0;0
2014-02-12;2;11;7;26;24;1;6;0;0
2014-02-12;39;41;30;39;1;4;2;0;0
2014-02-12;23;6;19;36;1;10;7;0;0
2014-11-28;31;42;32;24;6;1;7;0;0
2014-11-28;10;41;20;29;34;2;10;0;0
2014-11-28;22;40;45;44;17;3;9;0;0
2014-11-28;15;10;40;47;39;2;5;0;0
2014-11-25;8;9;24;15;23;3;6;0;0
2014-11-25;25;8;3;11;14;10;8;0;0
2014-11-25;40;17;48;32;20;5;9;0;0
2014-11-25;20;21;5;42;10;10;8;0;0
2014-11-21;3;41;7;20;3;1;3;0;0
2014-11-21;25;23;2;31;36;9;7;0;0
2014-11-21;20;19;1;15;37;2;6;0;0
2014-11-21;29;35;41;35;12;7;1;0;0
2014-11-18;49;36;42;28;24;5;1;0;0
2014-11-18;6;41;21;22;37;7;8;0;0
2014-11-18;29;25;2;39;11;2;4;0;0
2014-11-18;6;9;12;44;9;5;9;0;0
2014-11-14;3;14;31;4;31;11;8;0;0
2014-11-14;16;2;49;48;38;2;8;0;0
2014-11-14;12;22;5;24;39;1;8;0;0
2014-11-14;11;46;21;39;43;7;9;0;0
2014-11-11;10;15;5;6;3;10;6;0;0
2014-11-11;4;40;28;15;44;10;7;0;0
2014-11-11;24;2;21;17;22;11;10;0;0
2014-11-11;1;5;18;22;2;11;4;0;0
2014-07-11;1;7;41;29;4;5;4;0;0
2014-07-11;41;23;30;2;32;6;11;0;0
2014-07-11;16;22;29;25;46;3;6;0;0
2014-07-11;36;27;3;45;5;11;8;0;0
2014-04-11;39;7;18;29;14;10;4;0;0
2014-04-11;3;46;41;4;30;7;9;0;0
2014-04-11;18;36;3;26;22;5;3;0;0
2014-04-11;48;15;40;20;42;8;6;0;0
2014-10-31;13;1;26;2;17;2;8;0;0
2014-10-31;11;44;17;33;37;11;5;0;0
2014-10-31;7;47;45;21;35;11;7;0;0
2014-10-31;49;14;47;40;17;3;11;0;0
2014-10-28;17;28;40;36;38;9;4;0;0
2014-10-28;45;36;37;38;19;8;7;0;0
2014-10-28;47;24;40;49;46;8;5;0;0
2014-10-28;43;24;10;43;1;4;11;0;0
2014-10-24;4;9;39;42;8;7;1;0;0
2014-10-24;9;20;18;7;38;8;3;0;0
2014-10-24;15;33;22;17;12;1;11;0;0
2014-10-24;9;8;23;36;2;4;8;0;0
2014-10-21;43;7;22;29;6;10;4;0;0
2014-10-21;28;37;41;35;17;3;1;0;0
2014-10-21;37;11;46;27;7;9;3;0;0
2014-10-21;10;11;47;27;5;4;1;0;0
2014-10-17;30;37;39;14;26;10;2;0;0
2014-10-17;39;36;28;36;30;5;7;0;0
2014-10-17;37;6;10;20;3;5;9;0;0
2014-10-17;10;1;43;21;17;9;11;0;0
2014-10-14;15;5;35;30;42;11;9;0;0
2014-10-14;6;44;46;19;1;2;1;0;0
2014-10-14;32;10;25;21;24;7;5;0;0
2014-10-14;17;6;24;21;2;6;3;0;0
2014-10-10;28;12;30;12;11;4;9;0;0
2014-10-10;22;37;5;43;22;7;9;0;0
2014-10-10;12;16;15;39;40;11;7;0;0
2014-10-10;46;21;18;15;9;7;2;0;0
2014-07-10;34;5;37;28;30;2;7;0;0
2014-07-10;7;9;18;43;14;5;8;0;0
2014-07-10;27;1;37;12;21;6;10;0;0
2014-07-10;28;6;46;21;37;11;7;0;0
2014-03-10;17;41;23;12;46;10;6;0;0
2014-03-10;9;15;21;4;34;10;3;0;0
2014-03-10;42;15;32;35;44;3;11;0;0
2014-03-10;40;6;46;7;33;9;7;0;0
2014-09-30;10;25;23;46;7;6;9;0;0
2014-09-30;8;27;10;46;25;3;7;0;0
2014-09-30;19;7;37;45;11;7;9;0;0
2014-09-30;35;20;43;32;42;10;1;0;0
2014-09-26;18;19;11;42;31;5;7;0;0
2014-09-26;35;38;16;27;19;5;7;0;0
2014-09-26;42;49;43;1;48;11;3;0;0
2014-09-26;48;43;22;13;24;3;4;0;0
2014-09-23;9;22;40;5;35;10;8;0;0
2014-09-23;28;49;6;33;43;2;8;0;0
2014-09-23;25;28;2;25;1;6;8;0;0
2014-09-23;23;26;27;9;31;2;3;0;0
2014-09-19;48;45;36;13;30;9;8;0;0
2014-09-19;36;40;26;21;39;6;7;0;0
2014-09-19;3;31;27;45;36;4;8;0;0
2014-09-19;20;39;26;4;34;1;11;0;0
2014-09-16;24;12;2;28;21;1;8;0;0
2014-09-16;23;39;11;34;1;10;6;0;0
2014-09-16;19;39;31;33;6;3;2;0;0
2014-09-16;34;6;41;35;17;9;11;0;0
2014-12-09;38;5;25;18;20;7;5;0;0
2014-12-09;27;30;10;4;15;4;8;0;0
2014-12-09;14;23;11;36;30;9;3;0;0
2014-12-09;43;35;3;18;12;10;5;0;0
2014-09-09;48;47;41;27;18;4;9;0;0
2014-09-09;3;10;30;38;9;7;4;0;0
2014-09-09;46;47;35;47;38;9;10;0;0
2014-09-09;27;32;42;5;49;11;10;0;0
2014-05-09;8;30;1;10;14;2;6;0;0
2014-05-09;28;36;2;13;34;5;11;0;0
2014-05-09;22;21;36;37;32;5;7;0;0
2014-05-09;18;7;15;40;43;10;11;0;0
2014-02-09;7;19;26;27;45;1;10;0;0
2014-02-09;28;35;26;40;33;11;1;0;0
2014-02-09;19;24;9;14;41;3;10;0;0
2014-02-09;39;41;39;20;18;1;5;0;0
2014-08-29;20;16;30;25;17;1;8;0;0
2014-08-29;40;22;11;37;31;8;4;0;0
2014-08-29;33;20;45;43;47;2;10;0;0
2014-08-29;48;42;29;23;32;1;11;0;0
2014-08-26;10;6;48;46;21;11;8;0;0
2014-08-26;47;37;22;48;21;7;10;0;0
2014-08-26;8;5;20;34;19;8;9;0;0
2014-08-26;48;10;41;33;44;9;4;0;0
2014-08-22;32;45;18;28;23;8;10;0;0
2014-08-22;1;42;35;1;36;11;1;0;0
2014-08-22;2;18;28;26;8;6;10;0;0
2014-08-22;45;9;39;6;19;6;5;0;0
2014-08-19;18;11;20;17;40;1;9;0;0
2014-08-19;30;16;27;25;5;11;10;0;0
2014-08-19;48;12;18;42;35;9;4;0;0
2014-08-19;11;8;29;34;27;10;11;0;0
2014-08-15;31;48;9;17;46;1;8;0;0
2014-08-15;20;3;45;10;13;6;3;0;0
2014-08-15;2;21;43;21;27;10;6;0;0
2014-08-15;19;1;35;8;13;9;2;0;0
2014-12-08;31;38;27;23;25;4;10;0;0
2014-12-08;15;42;34;29;26;2;7;0;0
2014-12-08;4;43;12;39;13;7;5;0;0
2014-12-08;11;21;2;12;29;4;7;0;0
2014-08-08;27;43;25;8;34;11;10;0;0
2014-08-08;39;19;36;18;29;5;1;0;0
2014-08-08;29;44;18;14;2;5;3;0;0
2014-08-08;1;42;43;9;22;8;7;0;0
2014-05-08;49;20;43;46;34;11;5;0;0
2014-05-08;12;35;15;36;3;11;10;0;0
2014-05-08;20;22;41;18;11;11;4;0;0
2014-05-08;46;38;21;5;24;5;10;0;0
2014-01-08;48;11;7;31;30;2;9;0;0
2014-01-08;40;39;45;12;4;1;2;0;0
2014-01-08;4;27;31;17;14;11;9;0;0
2014-01-08;14;3;25;38;36;6;9;0;0
2014-07-29;25;19;43;18;20;7;6;0;0
2014-07-29;23;9;2;25;49;6;10;0;0
2014-07-29;47;27;36;12;24;5;3;0;0
2014-07-29;14;18;33;12;33;1;9;0;0
2014-07-25;23;5;23;5;31;8;2;0;0
2014-07-25;42;10;47;20;7;5;7;0;0
2014-07-25;6;12;26;9;10;8;11;0;0
2014-07-25;46;38;40;15;30;10;7;0;0
2014-07-22;1;9;18;35;10;4;9;0;0
2014-07-22;17;28;22;24;34;7;8;0;0
2014-07-22;39;36;15;8;19;4;2;0;0
2014-07-22;48;44;5;45;34;11;6;0;0
2014-07-18;21;20;25;10;29;2;3;0;0
2014-07-18;39;20;39;33;19;10;2;0;0
2014-07-18;37;35;8;30;20;5;8;0;0
2014-07-18;47;24;44;36;47;4;5;0;0
2014-07-15;5;2;16;49;19;5;3;0;0
2014-07-15;30;6;32;7;9;10;1;0;0
2014-07-15;9;35;8;14;35;9;11;0;0
2014-07-15;34;42;43;9;49;2;9;0;0
2014-11-07;17;19;14;28;4;8;2;0;0
2014-11-07;22;39;25;10;1;11;3;0;0
2014-11-07;10;20;5;13;41;2;5;0;0
2014-11-07;24;23;5;37;5;5;2;0;0
2014-08-07;7;42;14;32;3;1;2;0;0
2014-08-07;45;48;49;14;34;7;4;0;0
2014-08-07;1;34;14;36;10;4;8;0;0
2014-08-07;13;8;18;21;49;7;6;0;0
2014-04-07;47;42;36;16;4;6;5;0;0
2014-04-07;43;10;40;31;14;9;10;0;0
2014-04-07;30;32;49;22;45;4;10;0;0
2014-04-07;13;28;23;26;3;3;1;0;0
2014-01-07;25;8;7;2;7;4;3;0;0
2014-01-07;2;13;36;44;1;7;9;0;0
2014-01-07;9;7;27;45;30;8;1;0;0
2014-01-07;6;41;44;9;16;8;6;0;0
2014-06-27;11;10;28;16;30;3;7;0;0
2014-06-27;2;41;38;20;38;1;10;0;0
2014-06-27;2;1;5;19;6;6;5;0;0
2014-06-27;21;30;33;42;27;5;11;0;0
2014-06-24;20;6;25;10;34;6;3;0;0
2014-06-24;40;38;23;30;26;6;3;0;0
2014-06-24;29;31;6;41;2;6;2;0;0
2014-06-24;4;8;47;16;6;2;3;0;0
2014-06-20;6;9;47;16;22;5;7;0;0
2014-06-20;16;7;46;1;24;3;4;0;0
2014-06-20;42;1;35;49;30;11;5;0;0
2014-06-20;29;30;39;7;18;8;7;0;0
2014-06-17;41;3;28;43;48;9;6;0;0
2014-06-17;29;10;9;14;7;4;3;0;0
2014-06-17;9;41;17;28;30;6;7;0;0
2014-06-17;48;35;46;42;17;8;2;0;0
2014-06-13;20;26;8;5;24;6;11;0;0
2014-06-13;40;10;8;35;37;2;5;0;0
2014-06-13;47;22;20;9;30;8;7;0;0
2014-06-13;17;24;25;17;30;9;1;0;0
2014-10-06;35;2;35;5;22;8;9;0;0
2014-10-06;44;2;21;37;19;4;8;0;0
2014-10-06;8;14;5;40;25;6;3;0;0
2014-10-06;27;29;6;34;13;4;11;0;0
2014-06-06;45;2;18;36;12;3;10;0;0
2014-06-06;29;7;24;26;34;11;3;0;0
2014-06-06;1;38;5;2;31;3;2;0;0
2014-06-06;18;47;11;1;48;8;5;0;0
2014-03-06;47;2;46;28;25;5;4;0;0
2014-03-06;28;17;1;2;3;4;8;0;0
2014-03-06;35;45;43;21;19;4;5;0;0
2014-03-06;21;46;44;41;33;8;6;0;0
2014-05-30;49;16;37;31;37;8;3;0;0
2014-05-30;14;17;19;28;17;11;6;0;0
2014-05-30;12;24;23;11;9;8;6;0;0
2014-05-30;19;8;17;35;1;9;2;0;0
2014-05-27;30;10;34;11;4;2;4;0;0
2014-05-27;22;3;39;7;10;9;7;0;0
2014-05-27;14;20;6;9;20;8;4;0;0
2014-05-27;6;47;19;40;12;5;6;0;0
2014-05-23;44;5;32;33;45;9;1;0;0
2014-05-23;24;7;6;13;23;10;8;0;0
2014-05-23;44;28;29;2;5;6;9;0;0
2014-05-23;18;30;48;35;32;10;4;0;0
2014-05-20;30;24;3;22;28;6;9;0;0
2014-05-20;32;7;3;37;46;3;5;0;0
2014-05-20;13;42;3;37;8;6;9;0;0
2014-05-20;9;26;43;39;43;10;3;0;0
2014-05-16;41;1;25;28;2;5;2;0;0
2014-05-16;25;38;35;20;13;8;3;0;0
2014-05-16;41;48;34;28;41;10;7;0;0
2014-05-16;11;25;33;31;26;9;3;0;0
2014-05-13;18;5;38;43;49;9;2;0;0
2014-05-13;48;38;4;12;41;2;10;0;0
2014-05-13;16;47;20;22;33;3;10;0;0
2014-05-13;25;12;28;21;17;5;2;0;0
2014-09-05;17;42;14;20;47;3;7;0;0
2014-09-05;35;2;42;14;37;11;6;0;0
2014-09-05;13;15;47;6;7;5;10;0;0
2014-09-05;14;34;3;33;44;11;2;0;0
2014-06-05;35;16;18;44;14;4;11;0;0
2014-06-05;9;14;17;6;1;11;4;0;0
2014-06-05;31;49;39;45;29;6;11;0;0
2014-06-05;46;38;9;28;34;11;3;0;0
2014-02-05;47;38;5;47;48;6;3;0;0
2014-02-05;47;40;14;41;40;7;8;0;0
2014-02-05;4;45;11;26;41;7;3;0;0
2014-02-05;39;3;8;37;46;1;4;0;0
2014-04-29;26;23;35;42;21;7;1;0;0
2014-04-29;20;27;47;22;25;7;3;0;0
2014-04-29;26;21;25;28;3;1;11;0;0
2014-04-29;41;37;11;37;49;2;5;0;0
2014-04-25;33;9;27;22;24;7;10;0;0
2014-04-25;39;29;34;31;5;10;2;0;0
2014-04-25;7;41;33;44;27;10;9;0;0
2014-04-25;3;13;29;26;5;3;8;0;0
2014-04-22;28;20;11;39;7;7;4;0;0
2014-04-22;38;1;42;20;16;7;11;0;0
2014-04-22;38;16;3;18;39;2;3;0;0
2014-04-22;14;45;25;1;42;6;3;0;0
2014-04-18;2;6;34;43;2;3;1;0;0
2014-04-18;19;36;24;44;3;4;11;0;0
2014-04-18;23;11;47;31;21;6;9;0;0
2014-04-18;17;3;39;29;20;10;4;0;0
2014-04-15;42;8;11;1;42;9;6;0;0
2014-04-15;42;35;7;37;28;11;4;0;0
2014-04-15;23;41;45;15;24;3;8;0;0
2014-04-15;9;38;39;22;39;5;1;0;0
2014-11-04;1;19;20;46;15;2;4;0;0
2014-11-04;37;35;33;36;18;10;3;0;0
2014-11-04;47;45;21;16;17;8;4;0;0
2014-11-04;49;11;2;30;9;8;4;0;0
2014-08-04;12;22;34;12;47;8;1;0;0
2014-08-04;13;48;47;23;6;3;6;0;0
2014-08-04;19;42;37;38;16;6;10;0;0
2014-08-04;48;8;22;34;45;6;5;0;0
2014-04-04;29;9;14;23;48;6;4;0;0
2014-04-04;25;17;36;31;15;5;10;0;0
2014-04-04;35;32;43;18;34;10;4;0;0
2014-04-04;24;8;37;35;39;6;10;0;0
2014-01-04;1;16;45;27;29;2;4;0;0
2014-01-04;21;2;4;20;27;11;7;0;0
2014-01-04;17;35;23;15;32;8;6;0;0
2014-01-04;20;33;13;36;23;7;5;0;0
2014-03-28;9;31;28;23;20;4;3;0;0
2014-03-28;15;44;42;34;43;5;2;0;0
2014-03-28;29;18;22;33;25;11;1;0;0
2014-03-28;12;29;23;4;17;8;7;0;0
2014-03-25;22;19;11;36;5;3;10;0;0
2014-03-25;7;42;4;3;17;10;11;0;0
2014-03-25;26;17;36;7;29;3;6;0;0
2014-03-25;36;16;34;32;37;11;7;0;0
2014-03-21;42;1;30;33;36;6;5;0;0
2014-03-21;42;34;14;43;25;6;2;0;0
2014-03-21;18;45;26;43;34;1;7;0;0
2014-03-21;34;15;1;33;9;6;9;0;0
2014-03-18;33;22;3;23;8;6;1;0;0
2014-03-18;30;43;44;20;13;9;8;0;0
2014-03-18;31;36;8;13;49;5;2;0;0
2014-03-18;26;48;44;30;26;7;10;0;0
2014-03-14;30;32;28;3;12;4;7;0;0
2014-03-14;10;14;27;12;30;4;1;0;0
2014-03-14;16;48;22;25;28;7;6;0;0
2014-03-14;42;22;12;48;23;10;8;0;0
2014-11-03;14;18;3;38;20;3;6;0;0
2014-11-03;26;22;7;35;16;10;5;0;0
2014-11-03;17;44;15;14;26;11;4;0;0
2014-11-03;14;37;34;41;20;7;3;0;0
2014-07-03;15;10;13;20;34;11;7;0;0
2014-07-03;14;12;16;2;47;6;7;0;0
2014-07-03;14;22;32;28;46;6;2;0;0
2014-07-03;44;42;45;14;19;6;4;0;0
2014-04-03;47;9;10;43;19;10;4;0;0
2014-04-03;28;22;6;27;28;10;1;0;0
2014-04-03;39;45;4;16;15;8;3;0;0
2014-04-03;20;29;47;10;46;4;9;0;0
2014-02-28;48;9;23;3;49;3;11;0;0
2014-02-28;6;3;47;41;24;11;2;0;0
